"","lon","lat","address"
"3871",128.4931479,37.6386569,"yangji-gil, yongpyeong-myeon, pyeongchang-gun, gangwon-do, south korea"
"3872",NA,NA,NA
"3873",126.9537113,37.5471125,"gongdeok-dong, mapo-gu, seoul, south korea"
"3874",127.0364837,37.4753948,"gangnam-daero 23-gil, yangjae 1(il)-dong, seocho-gu, seoul, south korea"
"3875",127.0385929,37.483513,"gangnam-daero 34-gil, yangjae 1(il)-dong, seocho-gu, seoul, south korea"
"3876",127.0427968,37.4691025,"gangnam-daero 8-gil, yangjae-dong, seocho-gu, seoul, south korea"
"3877",127.0100181,37.5036234,"8 gomurae-ro, banpo-dong, seocho-gu, seoul, south korea"
"3878",127.0105062,37.4814732,"nambusunhwan-ro 317-gil, seocho 3(sam)-dong, seocho-gu, seoul, south korea"
"3879",127.0144183,37.4816084,"nambusunhwan-ro 325-gil, seocho 3(sam)-dong, seocho-gu, seoul, south korea"
"3880",127.0219325,37.4851507,"nambusunhwan-ro 339-gil, seocho-dong, seocho-gu, seoul, south korea"
"3881",127.0489506,37.4707065,"nonhyeon-ro 1-gil, yangjae-dong, seocho-gu, seoul, south korea"
"3882",127.0412308,37.4792167,"nonhyeon-ro 27-gil, yangjae 1(il)-dong, seocho-gu, seoul, south korea"
"3883",126.9853011,37.4885122,"donggwang-ro 12-gil, bangbae 4(sa)-dong, seocho-gu, seoul, south korea"
"3884",126.9838562,37.4940947,"donggwang-ro 1-gil, bangbaebon-dong, seocho-gu, seoul, south korea"
"3885",126.9995371,37.49656,"donggwang-ro 39-gil, banpo-dong, seocho-gu, seoul, south korea"
"3886",127.0462819,37.4704172,"dongsan-ro 10-gil, yangjae-dong, seocho-gu, seoul, south korea"
"3887",127.0465478,37.4740984,"dongsan-ro 19-gil, yangjae-dong, seocho-gu, seoul, south korea"
"3888",126.9833312,37.4803714,"bangbaecheon-ro 4an-gil, bangbae 2(i)-dong, seocho-gu, seoul, south korea"
"3889",127.0395502,37.4715078,"mabang-ro 2-gil, yangjae-dong, seocho-gu, seoul, south korea"
"3890",127.0395285,37.4821069,"baumoe-ro 39-gil, yangjae 1(il)-dong, seocho-gu, seoul, south korea"
"3891",127.0091222,37.4828731,"banpo-daero 9-gil, seocho 3(sam)-dong, seocho-gu, seoul, south korea"
"3892",126.9981081,37.4858934,"bangbae-ro 18-gil, bangbae 1(il)-dong, seocho-gu, seoul, south korea"
"3893",126.9880595,37.4925271,"bangbae-ro 35-gil, bangbaebon-dong, seocho-gu, seoul, south korea"
"3894",126.9901513,37.4944967,"bangbae-ro 42-gil, bangbaebon-dong, seocho-gu, seoul, south korea"
"3895",127.0187788,37.4921846,"saimdang-ro 17-gil, seocho-dong, seocho-gu, seoul, south korea"
"3896",126.9975644,37.4977817,"sapyeong-daero 22-gil, banpo-dong, seocho-gu, seoul, south korea"
"3897",126.9989049,37.4984167,"sapyeong-daero 26-gil, banpo-dong, seocho-gu, seoul, south korea"
"3898",127.0222083,37.506945,"sapyeong-daero 57-gil, banpo-dong, seocho-gu, seoul, south korea"
"3899",126.989361,37.4885625,"seocho-daero 15-gil, bangbae 4(sa)-dong, seocho-gu, seoul, south korea"
"3900",126.9909859,37.4903057,"seocho-daero 23-gil, bangbae 4(sa)-dong, seocho-gu, seoul, south korea"
"3901",126.9931003,37.4901581,"seocho-daero 25-gil, bangbae 4(sa)-dong, seocho-gu, seoul, south korea"
"3902",126.9859554,37.483831,"seocho-daero 4-gil, bangbae 2(i)-dong, seocho-gu, seoul, south korea"
"3903",127.0213012,37.4932577,"seocho-daero 64-gil, seocho-dong, seocho-gu, seoul, south korea"
"3904",126.9883057,37.4836546,"seocho-daero 8-gil, bangbae 2(i)-dong, seocho-gu, seoul, south korea"
"3905",127.0178926,37.5117775,"sinbanpo-ro 45-gil, jamwon-dong, seocho-gu, seoul, south korea"
"3906",127.0425368,37.4727204,"eonnam-gil, yangjae-dong, seocho-gu, seoul, south korea"
"3907",127.0179203,37.5087824,"juheung 15-gil, banpo-dong, seocho-gu, seoul, south korea"
"3908",127.0195757,37.5069166,"juheung-gil, banpo-dong, seocho-gu, seoul, south korea"
"3909",126.985628,37.4804987,"cheongdugot-gil, bangbae 2(i)-dong, seocho-gu, seoul, south korea"
"3910",126.9932564,37.4823334,"hyoryeong-ro 23-gil, bangbae 1(il)-dong, seocho-gu, seoul, south korea"
"3911",126.9953655,37.4834504,"hyoryeong-ro 31-gil, bangbae 1(il)-dong, seocho-gu, seoul, south korea"
"3912",127.000064,37.4800586,"hyoryeong-ro 34-gil, bangbae 3(sam)-dong, seocho-gu, seoul, south korea"
"3913",127.0268239,37.4865408,"hyoryeong-ro 72-gil, seocho-dong, seocho-gu, seoul, south korea"
"3914",126.9845644,37.492122,"bangbaejungang-ro 21-gil, bangbaebon-dong, seocho-gu, seoul, south korea"
"3915",127.0190403,37.4869148,"seochojungang-ro 8-gil, seocho-dong, seocho-gu, seoul, south korea"
"3916",127.0264178,37.5069599,"gangnam-daero 118-gil, nonhyeon 1(il)-dong, gangnam-gu, seoul, south korea"
"3917",127.023287,37.5136649,"gangnam-daero 136-gil, nonhyeon 1(il)-dong, gangnam-gu, seoul, south korea"
"3918",127.023046,37.5143601,"gangnam-daero 140-gil, nonhyeon 1(il)-dong, gangnam-gu, seoul, south korea"
"3919",127.0462794,37.4796417,"gaepo-ro 17-gil, gaepo-dong, gangnam-gu, seoul, south korea"
"3920",127.0481962,37.4770533,"gaepo-ro 20-gil, gaepo-dong, gangnam-gu, seoul, south korea"
"3921",127.0501379,37.4777803,"gaepo-ro 28-gil, gaepo-dong, gangnam-gu, seoul, south korea"
"3922",127.0679765,37.4887738,"gaepo-ro 82-gil, gaepo 2(i)-dong, gangnam-gu, seoul, south korea"
"3923",127.0398099,37.4875841,"nambusunhwan-ro 365-gil, dogok 1(il)-dong, gangnam-gu, seoul, south korea"
"3924",127.0370746,37.5065956,"nonhyeon-ro 106-gil, yeoksam 1(il)-dong, gangnam-gu, seoul, south korea"
"3925",127.0497913,37.4743815,"nonhyeon-ro 10-gil, gaepo-dong, gangnam-gu, seoul, south korea"
"3926",127.0299422,37.5084525,"nonhyeon-ro 115-gil, nonhyeon 1(il)-dong, gangnam-gu, seoul, south korea"
"3927",127.0293954,37.5110401,"nonhyeon-ro 123-gil, nonhyeon 1(il)-dong, gangnam-gu, seoul, south korea"
"3928",127.0277812,37.5162464,"nonhyeon-ro 139-gil, nonhyeon 1(il)-dong, gangnam-gu, seoul, south korea"
"3929",127.0255777,37.522559,"nonhyeon-ro 159-gil, sinsa-dong, gangnam-gu, seoul, south korea"
"3930",127.0454157,37.4833156,"nonhyeon-ro 26-gil, dogok 2(i)-dong, gangnam-gu, seoul, south korea"
"3931",127.0445245,37.4834909,"nonhyeon-ro 28-gil, dogok 2(i)-dong, gangnam-gu, seoul, south korea"
"3932",127.0379488,37.4921786,"nonhyeon-ro 63-gil, yeoksam 1(il)-dong, gangnam-gu, seoul, south korea"
"3933",127.0517868,37.4744665,"nonhyeon-ro 8-gil, gaepo-dong, gangnam-gu, seoul, south korea"
"3934",127.0447955,37.4955791,"dogok-ro 37-gil, yeoksam 2(i)-dong, gangnam-gu, seoul, south korea"
"3935",127.0237172,37.5201487,"dosan-daero 15-gil, sinsa-dong, gangnam-gu, seoul, south korea"
"3936",127.0252861,37.5209584,"dosan-daero 23-gil, sinsa-dong, gangnam-gu, seoul, south korea"
"3937",127.0303163,37.5183924,"dosan-daero 30-gil, nonhyeon 2(i)-dong, gangnam-gu, seoul, south korea"
"3938",127.0324768,37.5190888,"dosan-daero 38-gil, nonhyeon 2(i)-dong, gangnam-gu, seoul, south korea"
"3939",127.0376091,37.5206444,"dosan-daero 50-gil, nonhyeon 2(i)-dong, gangnam-gu, seoul, south korea"
"3940",127.0469625,37.5261123,"dosan-daero 81-gil, cheongdam-dong, gangnam-gu, seoul, south korea"
"3941",127.0510956,37.5258991,"dosan-daero 89-gil, cheongdam-dong, gangnam-gu, seoul, south korea"
"3942",127.0633745,37.5174074,"bongeunsa-ro 109-gil, samseong-dong, gangnam-gu, seoul, south korea"
"3943",127.0342797,37.5091694,"bongeunsa-ro 29-gil, nonhyeon 2(i)-dong, gangnam-gu, seoul, south korea"
"3944",127.0395644,37.511278,"bongeunsa-ro 43-gil, nonhyeon 2(i)-dong, gangnam-gu, seoul, south korea"
"3945",127.044588,37.512626,"bongeunsa-ro 57-gil, samseong-dong, gangnam-gu, seoul, south korea"
"3946",127.0511494,37.5101005,"bongeunsa-ro 68-gil, samseong-dong, gangnam-gu, seoul, south korea"
"3947",127.0494282,37.5143321,"samseong-ro 115-gil, samseong-dong, gangnam-gu, seoul, south korea"
"3948",127.0461968,37.5213942,"samseong-ro 147-gil, cheongdam-dong, gangnam-gu, seoul, south korea"
"3949",127.0582793,37.497349,"samseong-ro 57-gil, daechi-dong, gangnam-gu, seoul, south korea"
"3950",127.057647,37.4997134,"samseong-ro 63-gil, daechi-dong, gangnam-gu, seoul, south korea"
"3951",127.0627992,37.5004466,"samseong-ro 64-gil, daechi-dong, gangnam-gu, seoul, south korea"
"3952",127.0570152,37.5010505,"samseong-ro 69-gil, daechi-dong, gangnam-gu, seoul, south korea"
"3953",127.0552536,37.503009,"samseong-ro 75-gil, daechi-dong, gangnam-gu, seoul, south korea"
"3954",127.03999,37.5134419,"seolleung-ro 121-gil, nonhyeon 2(i)-dong, gangnam-gu, seoul, south korea"
"3955",127.0432944,37.5185474,"seolleung-ro 132-gil, cheongdam-dong, gangnam-gu, seoul, south korea"
"3956",127.0394932,37.5180248,"seolleung-ro 133-gil, nonhyeon 2(i)-dong, gangnam-gu, seoul, south korea"
"3957",127.0425973,37.5218251,"seolleung-ro 146-gil, cheongdam-dong, gangnam-gu, seoul, south korea"
"3958",127.0608098,37.4843475,"seolleung-ro 18-gil, gaepo 2(i)-dong, gangnam-gu, seoul, south korea"
"3959",127.0199948,37.5200389,"apgujeong-ro 2-gil, sinsa-dong, gangnam-gu, seoul, south korea"
"3960",127.041232,37.4997267,"eonju-ro 81-gil, yeoksam 2(i)-dong, gangnam-gu, seoul, south korea"
"3961",127.0626462,37.515319,"yeongdong-daero 112-gil, samseong-dong, gangnam-gu, seoul, south korea"
"3962",127.0633623,37.5016741,"yeongdong-daero 65-gil, daechi-dong, gangnam-gu, seoul, south korea"
"3963",127.0846991,37.4926942,"irwon-ro 3-gil, irwon 1(il)-dong, gangnam-gu, seoul, south korea"
"3964",127.0853795,37.4904088,"irwon-ro 9-gil, irwon 1(il)-dong, gangnam-gu, seoul, south korea"
"3965",127.0562938,37.5095673,"teheran-ro 81-gil, samseong-dong, gangnam-gu, seoul, south korea"
"3966",127.0344617,37.5131699,"hakdong-ro 38-gil, nonhyeon 2(i)-dong, gangnam-gu, seoul, south korea"
"3967",127.0430683,37.5147383,"hakdong-ro 56-gil, samseong-dong, gangnam-gu, seoul, south korea"
"3968",127.0252319,37.5100616,"hakdong-ro 6-gil, nonhyeon 1(il)-dong, gangnam-gu, seoul, south korea"
"3969",127.0483119,37.520583,"hakdong-ro 77-gil, cheongdam-dong, gangnam-gu, seoul, south korea"
"3970",127.1453883,37.4947147,"20 geoma-ro, geoyeo-dong, songpa-gu, seoul, south korea"
"3971",127.1353722,37.494842,"dongnam-ro 20-gil, garak 2(i)-dong, songpa-gu, seoul, south korea"
"3972",127.152055,37.4967275,"macheon-ro 51-gil, macheon-dong, songpa-gu, seoul, south korea"
"3973",127.0908246,37.5056381,"baekjegobun-ro 21-gil, samjeon-dong, songpa-gu, seoul, south korea"
"3974",127.0889823,37.502055,"baekjegobun-ro 22-gil, samjeon-dong, songpa-gu, seoul, south korea"
"3975",127.0952442,37.5038326,"baekjegobun-ro 31-gil, samjeon-dong, songpa-gu, seoul, south korea"
"3976",127.0943942,37.4998633,"baekjegobun-ro 32-gil, samjeon-dong, songpa-gu, seoul, south korea"
"3977",127.0987532,37.5043861,"baekjegobun-ro 33-gil, seokchon-dong, songpa-gu, seoul, south korea"
"3978",127.0988138,37.5005541,"baekjegobun-ro 34-gil, seokchon-dong, songpa-gu, seoul, south korea"
"3979",127.1043148,37.5058869,"baekjegobun-ro 39-gil, seokchon-dong, songpa-gu, seoul, south korea"
"3980",127.1099911,37.5052344,"baekjegobun-ro 42-gil, songpa 1(il)-dong, songpa-gu, seoul, south korea"
"3981",127.1095702,37.5097005,"baekjegobun-ro 45-gil, songpa 1(il)-dong, songpa-gu, seoul, south korea"
"3982",127.1137929,37.5075478,"baekjegobun-ro 46-gil, songpa 1(il)-dong, songpa-gu, seoul, south korea"
"3983",127.1182633,37.5133452,"baekjegobun-ro 50-gil, bangi-dong, songpa-gu, seoul, south korea"
"3984",127.086932,37.5075405,"samjeon-ro 13-gil, jamsilbon-dong, songpa-gu, seoul, south korea"
"3985",127.1265768,37.497003,"songi-ro 23-gil, garak 2(i)-dong, songpa-gu, seoul, south korea"
"3986",127.127438,37.4886476,"songi-ro 32-gil, munjeong 1(il)-dong, songpa-gu, seoul, south korea"
"3987",127.1290824,37.4843363,"songi-ro 36-gil, jangji-dong, songpa-gu, seoul, south korea"
"3988",127.1196205,37.4955962,"songpa-daero 30-gil, garakbon-dong, songpa-gu, seoul, south korea"
"3989",127.1194343,37.4972447,"yangjae-daero 62-gil, garakbon-dong, songpa-gu, seoul, south korea"
"3990",127.1234955,37.4996705,"yangjae-daero 64-gil, garakbon-dong, songpa-gu, seoul, south korea"
"3991",127.1247895,37.511178,"yangjae-daero 71-gil, bangi 1(il)-dong, songpa-gu, seoul, south korea"
"3992",127.130059,37.5086456,"yangjae-daero 72-gil, ogeum-dong, songpa-gu, seoul, south korea"
"3993",127.1111991,37.515419,"ogeum-ro 11-gil, bangi-dong, songpa-gu, seoul, south korea"
"3994",127.1232621,37.5008125,"ogeum-ro 36-gil, garakbon-dong, songpa-gu, seoul, south korea"
"3995",127.1336981,37.4944392,"ogeum-ro 46-gil, garak 2(i)-dong, songpa-gu, seoul, south korea"
"3996",127.1207661,37.5355379,"pungseong-ro 25-gil, pungnap-dong, songpa-gu, seoul, south korea"
"3997",127.132187,37.525296,"gangdong-daero 53-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"3998",127.1298786,37.5527856,"godeok-ro 10-gil, amsa 1(il)-dong, gangdong-gu, seoul, south korea"
"3999",127.1365194,37.5555234,"godeok-ro 25-gil, amsa 3(sam)-dong, gangdong-gu, seoul, south korea"
"4000",127.1524482,37.5580119,"godeok-ro 61-gil, godeok 1(il)-dong, gangdong-gu, seoul, south korea"
"4001",127.132728,37.5428797,"gucheonmyeon-ro 36-gil, cheonho-dong, gangdong-gu, seoul, south korea"
"4002",127.1320412,37.546523,"gucheonmyeon-ro 41-gil, cheonho 2(i)-dong, gangdong-gu, seoul, south korea"
"4003",127.1365113,37.5449113,"gucheonmyeon-ro 42-gil, cheonho-dong, gangdong-gu, seoul, south korea"
"4004",127.1543469,37.5477331,"dongnam-ro 65-gil, myeongil 2(i)-dong, gangdong-gu, seoul, south korea"
"4005",127.1604187,37.5601982,"dongnam-ro 82-gil, godeok 2(i)-dong, gangdong-gu, seoul, south korea"
"4006",127.1546484,37.5613094,"dongnam-ro 85-gil, godeok 1(il)-dong, gangdong-gu, seoul, south korea"
"4007",127.1430487,37.5335139,"myeongil-ro 13-gil, dunchon 2(i)-dong, gangdong-gu, seoul, south korea"
"4008",127.1295459,37.5472051,"sangam-ro 14-gil, cheonho 2(i)-dong, gangdong-gu, seoul, south korea"
"4009",127.125598,37.5478953,"sangam-ro 4-gil, gangdong-gu, seoul, south korea"
"4010",127.1462573,37.5475097,"sangam-ro 51-gil, myeongil 1(il)-dong, gangdong-gu, seoul, south korea"
"4011",127.1276393,37.5521609,"sangam-ro 5-gil, amsa-dong, gangdong-gu, seoul, south korea"
"4012",127.1720915,37.5491539,"sangil-ro 5-gil, sangil-dong, gangdong-gu, seoul, south korea"
"4013",127.1238022,37.5309166,"seongnae-ro 5-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4014",127.1262496,37.5270165,"seongan-ro 3-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4015",127.1347728,37.5515268,"amsa-gil, gangdong-gu, seoul, south korea"
"4016",127.1354448,37.5325841,"yangjae-daero 101-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4017",127.1425623,37.5382213,"yangjae-daero 116-gil, gil-dong, gangdong-gu, seoul, south korea"
"4018",127.1457241,37.542279,"yangjae-daero 124-gil, gil-dong, gangdong-gu, seoul, south korea"
"4019",127.140956,37.548083,"yangjae-daero 133-gil, cheonho-dong, gangdong-gu, seoul, south korea"
"4020",127.1335211,37.5283633,"yangjae-daero 91-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4021",127.1345243,37.5305754,"yangjae-daero 95-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4022",127.1387767,37.5294129,"yangjae-daero 96-gil, dunchon 2(i)-dong, gangdong-gu, seoul, south korea"
"4023",127.1213668,37.5292454,"olympic-ro 48-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4024",127.1220685,37.5407341,"olympic-ro 71-gil, cheonho 2(i)-dong, gangdong-gu, seoul, south korea"
"4025",127.1232147,37.5432728,"olympic-ro 77-gil, cheonho 2(i)-dong, gangdong-gu, seoul, south korea"
"4026",127.1262078,37.5425904,"olympic-ro 78-gil, cheonho 2(i)-dong, gangdong-gu, seoul, south korea"
"4027",127.1273736,37.5426719,"olympic-ro 80-gil, cheonho 2(i)-dong, gangdong-gu, seoul, south korea"
"4028",127.1292451,37.5505528,"olympic-ro 98-gil, amsa 1(il)-dong, gangdong-gu, seoul, south korea"
"4029",127.1323509,37.5400846,"jinhwangdo-ro 27-gil, cheonho-dong, gangdong-gu, seoul, south korea"
"4030",127.1404201,37.5369767,"jinhwangdo-ro 47-gil, gil-dong, gangdong-gu, seoul, south korea"
"4031",127.1395428,37.5431585,"cheonjung-ro 39-gil, cheonho-dong, gangdong-gu, seoul, south korea"
"4032",127.1448894,37.5435423,"cheonjung-ro 51-gil, gangdong-gu, seoul, south korea"
"4033",127.1283212,37.534778,"cheonho-daero 162-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4034",127.1320973,37.5324835,"cheonho-daero 170-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4035",127.1426544,37.5367161,"cheonho-daero 187-gil, gil-dong, gangdong-gu, seoul, south korea"
"4036",127.1471928,37.538288,"cheonho-daero 197-gil, gil-dong, gangdong-gu, seoul, south korea"
"4037",127.1707514,37.5484767,"cheonho-daero 219-gil, sangil-dong, gangdong-gu, seoul, south korea"
"4038",127.1270493,37.5363024,"cheonhoyet-gil 14-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4039",127.1240365,37.5342545,"cheonhoyet-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4040",127.1279293,37.5330591,"pungseong-ro 37ga-gil, seongnae-dong, gangdong-gu, seoul, south korea"
"4041",126.9867284,37.5809421,"south korea, 서울특별시 종로구 가회동 계동길"
"4042",127.0208344,37.5729076,"nangye-ro 27-gil, sungin 2(i)-dong, jongno-gu, seoul, south korea"
"4043",126.9903073,37.5749095,"donhwamun-ro 11ga-gil, jongno 1(il).2(i).3(sam).4(sa), jongno-gu, seoul, south korea"
"4044",126.9945216,37.5891354,"myeongnyun-gil, jongno-gu, seoul, south korea"
"4045",126.9670279,37.5953856,"baekseokdong-gil, buam-dong, jongno-gu, seoul, south korea"
"4046",126.9838361,37.5831553,"bukchon-ro 11-gil, jongno-gu, seoul, south korea"
"4047",126.9836008,37.5795376,"bukchon-ro 5-gil, jongno-gu, seoul, south korea"
"4048",126.9823805,37.5830559,"bukchon-ro 5na-gil, samcheong-dong, jongno-gu, seoul, south korea"
"4049",126.9806183,37.5828725,"samcheong-ro 5-gil, palpan-dong, jongno-gu, seoul, south korea"
"4050",126.9944935,37.5858405,"sungkyunkwan-ro 5-gil, jongno-gu, seoul, south korea"
"4051",127.021663,37.5766848,"sungindong-gil, sungin 2(i)-dong, jongno-gu, seoul, south korea"
"4052",126.9662052,37.5812744,"ogin-gil, cheongunhyoja-dong, jongno-gu, seoul, south korea"
"4053",126.9915784,37.5748384,"yulgok-ro 10-gil, jongno 1(il).2(i).3(sam).4(sa), jongno-gu, seoul, south korea"
"4054",127.0036386,37.5750303,"yulgok-ro 16-gil, jongno-gu, seoul, south korea"
"4055",127.004551,37.5782063,"ihwajang-gil, ihwa-dong, jongno-gu, seoul, south korea"
"4056",126.9699973,37.5792054,"jahamun-ro 7-gil, jongno-gu, seoul, south korea"
"4057",126.9942111,37.5696847,"jong-ro 24-gil, jongno 1(il).2(i).3(sam).4(sa), jongno-gu, seoul, south korea"
"4058",127.0172378,37.5727236,"jong-ro 58ga-gil, sungin 2(i)-dong, jongno-gu, seoul, south korea"
"4059",127.0199606,37.575677,"jong-ro 65-gil, sungin 2(i)-dong, jongno-gu, seoul, south korea"
"4060",127.0162363,37.5759871,"jibong-ro 8-gil, sungin-dong, jongno-gu, seoul, south korea"
"4061",127.0024965,37.5877012,"changgyeonggung-ro 35-gil, hyehwa-dong, jongno-gu, seoul, south korea"
"4062",127.0099958,37.5728115,"changsin 2-gil, changsin-dong, jongno-gu, seoul, south korea"
"4063",127.0123357,37.5744687,"changsin 5-gil, changsin-dong, jongno-gu, seoul, south korea"
"4064",127.0103231,37.5751475,"changsin-gil, changsin-dong, jongno-gu, seoul, south korea"
"4065",126.9612332,37.5745611,"tongil-ro 12-gil, jongno-gu, seoul, south korea"
"4066",126.9704556,37.6105415,"pyeongchang-gil, pyeongchang-dong, jongno-gu, seoul, south korea"
"4067",126.9679917,37.5778275,"pirundae-ro 1-gil, jongno-gu, seoul, south korea"
"4068",127.0222895,37.5665867,"nangye-ro 11-gil, hwanghak-dong, jung-gu, seoul, south korea"
"4069",127.0216664,37.570083,"nangye-ro 21-gil, hwanghak-dong, jung-gu, seoul, south korea"
"4070",127.0123033,37.5633821,"dasan-ro 33-gil, sindang-dong, jung-gu, seoul, south korea"
"4071",127.0184523,37.5608659,"dasan-ro 36-gil, sindang 6(yuk)-dong, jung-gu, seoul, south korea"
"4072",127.0070317,37.5481325,"지하 38 dasan-ro, sindang-dong, jung-gu, seoul, south korea"
"4073",127.01342,37.5642701,"dasan-ro 39-gil, sindang 1(il)-dong, jung-gu, seoul, south korea"
"4074",127.0126794,37.5552361,"dongho-ro 10-gil, sindang-dong, jung-gu, seoul, south korea"
"4075",127.0081486,37.5523781,"dongho-ro 11-gil, sindang-dong, jung-gu, seoul, south korea"
"4076",127.0079958,37.5545835,"dongho-ro 15-gil, sindang-dong, jung-gu, seoul, south korea"
"4077",127.0095093,37.5600193,"dongho-ro 20-gil, jung-gu, seoul, south korea"
"4078",127.0138608,37.5534974,"dongho-ro 8-gil, sindang 3(sam)-dong, jung-gu, seoul, south korea"
"4079",126.9848959,37.5636048,"myeongdong-gil, myeong-dong, jung-gu, seoul, south korea"
"4080",126.9898736,37.5620069,"samil-daero 4-gil, myeong-dong, jung-gu, seoul, south korea"
"4081",127.0087292,37.5622737,"jangchungdan-ro 8-gil, jung-gu, seoul, south korea"
"4082",127.0114813,37.5595243,"cheonggu-ro 17-gil, sindang-dong, jung-gu, seoul, south korea"
"4083",127.0163419,37.5576377,"cheonggu-ro 1-gil, sindang 4(sa)-dong, jung-gu, seoul, south korea"
"4084",126.9815898,37.55724,"toegye-ro 12-gil, hoehyeon-dong, jung-gu, seoul, south korea"
"4085",126.9847835,37.5588865,"toegye-ro 18-gil, myeong-dong, jung-gu, seoul, south korea"
"4086",126.9782047,37.5575727,"46-10 toegye-ro, hoehyeon-dong, jung-gu, seoul, south korea"
"4087",127.0056361,37.5623827,"toegye-ro 56-gil, jung-gu, seoul, south korea"
"4088",126.9801569,37.5572997,"toegye-ro 8-gil, hoehyeon-dong, jung-gu, seoul, south korea"
"4089",127.022044,37.5633744,"toegye-ro 90-gil, sindang-dong, jung-gu, seoul, south korea"
"4090",126.99317,37.5221978,"noksapyeong-daero 11-gil, seobinggo-dong, yongsan-gu, seoul, south korea"
"4091",126.9931554,37.5313169,"noksapyeong-daero 26-gil, itaewon-dong, yongsan-gu, seoul, south korea"
"4092",126.9904918,37.5328424,"noksapyeong-daero 32-gil, itaewon-dong, yongsan-gu, seoul, south korea"
"4093",126.988913,37.5364348,"noksapyeong-daero 40na-gil, itaewon-dong, yongsan-gu, seoul, south korea"
"4094",126.9889937,37.5374041,"noksapyeong-daero 46-gil, itaewon-dong, yongsan-gu, seoul, south korea"
"4095",127.0057683,37.5312026,"daesagwan-ro 34-gil, hannam-dong, yongsan-gu, seoul, south korea"
"4096",126.9754246,37.5476149,"duteopbawi-ro 1-gil, yongsan-gu, seoul, south korea"
"4097",126.9645332,37.5412058,"baekbeom-ro 79-gil, yongsan-gu, seoul, south korea"
"4098",126.969245,37.5374207,"baekbeom-ro 90-gil, munbae-dong, yongsan-gu, seoul, south korea"
"4099",126.9956626,37.5223526,"seobinggo-ro 71-gil, dongbinggo-dong, yongsan-gu, seoul, south korea"
"4100",126.9847998,37.5448662,"sowol-ro 20-gil, yongsan 2(i)ga-dong, yongsan-gu, seoul, south korea"
"4101",126.9843197,37.5468614,"sinheung-ro 20-gil, yongsan-gu, seoul, south korea"
"4102",127.000631,37.5315717,"usadan-ro 10-gil, yongsan-gu, seoul, south korea"
"4103",126.997323,37.534102,"usadan-ro 14-gil, yongsan-gu, seoul, south korea"
"4104",126.9991016,37.5312638,"usadan-ro 4-gil, bogwang-dong, yongsan-gu, seoul, south korea"
"4105",126.9540073,37.5333071,"wonhyo-ro 19-gil, wonhyoro 2(i)-dong, yongsan-gu, seoul, south korea"
"4106",126.959382,37.5353044,"wonhyo-ro 41-gil, yongsan-gu, seoul, south korea"
"4107",126.9619955,37.5372549,"wonhyo-ro 53-gil, yongsan-gu, seoul, south korea"
"4108",126.9682014,37.5408775,"wonhyo-ro 89-gil, yongsan-gu, seoul, south korea"
"4109",126.9561089,37.5251695,"ichon-ro 22-gil, ichon-dong, yongsan-gu, seoul, south korea"
"4110",126.9938734,37.5358037,"itaewon-ro 27-gil, yongsan-gu, seoul, south korea"
"4111",127.0013586,37.53629,"itaewon-ro 54-gil, hannam-dong, yongsan-gu, seoul, south korea"
"4112",127.0013464,37.5289569,"jangmun-ro 45-gil, bogwang-dong, yongsan-gu, seoul, south korea"
"4113",126.9674,37.544911,"cheongpa-ro 47-gil, cheongpa-dong, yongsan-gu, seoul, south korea"
"4114",126.9679413,37.5475006,"cheongpa-ro 47na-gil, cheongpa-dong, yongsan-gu, seoul, south korea"
"4115",126.9668779,37.5494076,"cheongpa-ro 71-gil, cheongpa-dong, yongsan-gu, seoul, south korea"
"4116",126.9678724,37.5507331,"cheongpa-ro 73-gil, cheongpa-dong, yongsan-gu, seoul, south korea"
"4117",126.9755461,37.5502057,"hangang-daero 104-gil, yongsan-gu, seoul, south korea"
"4118",126.9631201,37.5259317,"hangang-daero 15-gil, hangangno 3(sam)-ga, yongsan-gu, seoul, south korea"
"4119",126.9694184,37.5316536,"hangang-daero 43-gil, hangangno 2(i)-ga, yongsan-gu, seoul, south korea"
"4120",126.9725545,37.5319872,"hangang-daero 52-gil, hangangno-dong, yongsan-gu, seoul, south korea"
"4121",126.9737422,37.5325878,"hangang-daero 62-gil, hangangno-dong, yongsan-gu, seoul, south korea"
"4122",126.961813,37.5247663,"hangang-daero 7-gil, hangangno 3(sam)-ga, yongsan-gu, seoul, south korea"
"4123",126.9730098,37.5445253,"hangang-daero 88-gil, namyeong-dong, yongsan-gu, seoul, south korea"
"4124",127.0093765,37.5352372,"hannam-daero 20-gil, hannam-dong, yongsan-gu, seoul, south korea"
