"","trdar_cd_nm","long","lat"
"1070","장충단로8길",37.562302,127.008345
"1071","청구로17길",37.560127,127.013705
"1072","청구로1길",37.560127,127.013705
"1073","퇴계로12길",37.557079,126.981478
"1074","퇴계로18길",37.557079,126.981478
"1075","퇴계로46길",37.557079,126.981478
"1076","퇴계로56길",37.557079,126.981478
"1077","퇴계로8길",37.557079,126.981478
"1078","퇴계로90길",37.557079,126.981478
"1079","녹사평대로11길",37.522204,126.993485
"1080","녹사평대로26길",37.522204,126.993485
"1081","녹사평대로32길",37.522204,126.993485
"1082","녹사평대로40나길",37.522204,126.993485
"1083","녹사평대로46길",37.522204,126.993485
"1084","대사관로34길",37.53342012,127.0018326
"1085","두텁바위로1길",37.545921,126.978687
"1086","백범로79길",37.545766,126.946785
"1087","백범로90길",37.545766,126.946785
"1088","서빙고로71길",37.523281,126.995798
"1089","소월로20길",37.55786287,126.9756284
"1090","신흥로20길",37.546382,126.984901
"1091","우사단로10길",37.53115223,126.9967963
"1092","우사단로14길",37.53115223,126.9967963
"1093","우사단로4길",37.53115223,126.9967963
"1094","원효로19길",37.532873,126.951391
"1095","원효로41길",37.532873,126.951391
"1096","원효로53길",37.532873,126.951391
"1097","원효로89길",37.532873,126.951391
"1098","이촌로22길",37.52972162,126.9537514
"1099","이태원로27길",37.534538,126.995571
"1100","이태원로54길",37.534538,126.995571
"1101","장문로45길",37.52745968,126.9953845
"1102","청파로47길",37.538811,126.961706
"1103","청파로47나길",37.538811,126.961706
"1104","청파로71길",37.538811,126.961706
"1105","청파로73길",37.538811,126.961706
"1106","한강대로104길",37.534953,126.973142
"1107","한강대로15길",37.534953,126.973142
"1108","한강대로43길",37.534953,126.973142
"1109","한강대로52길",37.534953,126.973142
"1110","한강대로62길",37.534953,126.973142
"1111","한강대로7길",37.534953,126.973142
"1112","한강대로88길",37.534953,126.973142
"1113","한남대로20길",37.538188,127.004339
"1114","회나무로13길",37.53885481,126.9882756
"1115","효창원로39길",37.53549743,126.953606
"1116","후암로28길",37.54852081,126.9780025
"1117","고산자로6길",37.557521,127.035104
"1118","금호산2길",37.548812,127.021255
"1119","금호산길",37.548812,127.021255
"1120","둘레9길",37.535879,127.053448
"1121","뚝섬로5길",37.54145,127.045675
"1122","마장로27길",37.561073,127.038804
"1123","마장로39길",37.561073,127.038804
"1124","마조로16길",37.56661,127.043836
"1125","마조로1길",37.56661,127.043836
"1126","매봉길",37.545097,127.01608
"1127","무수막길",37.55096,127.023041
"1128","무학로6길",37.570827,127.030452
"1129","무학봉28길",37.570827,127.030452
"1130","무학봉길",37.570827,127.030452
"1131","사근동길",37.560837,127.045877
"1132","상원12길",37.550616,127.049718
"1133","상원길",37.550616,127.049718
"1134","서울숲2길",37.54799,127.04196
"1135","성덕정17길",37.537815,127.055303
"1136","성덕정길",37.537815,127.055303
"1137","성수이로18길",37.53684035,127.0541395
"1138","성수이로7길",37.53684035,127.0541395
"1139","성수일로6길",37.53684035,127.0541395
"1140","송정12라길",37.550958,127.068041
"1141","송정4가길",37.550958,127.068041
"1142","아차산로11길",37.545035,127.104117
"1143","아차산로15길",37.545035,127.104117
"1144","아차산로5길",37.545035,127.104117
"1145","왕십리로14길",37.560758,127.038703
"1146","왕십리로21길",37.560758,127.038703
"1147","왕십리로26길",37.560758,127.038703
"1148","왕십리로31길",37.560758,127.038703
"1149","왕십리로6길",37.560758,127.038703
"1150","용답29길",37.563744,127.052805
"1151","용답중앙길",37.563744,127.052805
"1152","장터길",37.548354,127.018706
"1153","청계천로10나길",37.570231,127.036929
"1154","한림말3길",37.542353,127.015849
"1155","한림말길",37.542353,127.015849
"1156","광나루로12길",37.54715,127.067735
"1157","광나루로24길",37.54715,127.067735
"1158","광나루로36길",37.54715,127.067735
"1159","광나루로37길",37.54715,127.067735
"1160","광나루로40길",37.54715,127.067735
"1161","광나루로52길",37.54715,127.067735
"1162","긴고랑로20길",37.56339164,127.0786272
"1163","긴고랑로7길",37.56339164,127.0786272
"1164","긴고랑로8길",37.56339164,127.0786272
"1165","긴고랑로9길",37.56339164,127.0786272
"1166","능동로13길",37.539947,127.070663
"1167","능동로19길",37.539947,127.070663
"1168","능동로34길",37.539947,127.070663
"1169","능동로3길",37.539947,127.070663
"1170","능동로4길",37.539947,127.070663
"1171","동일로18길",37.654307,127.060636
"1172","동일로24길",37.654307,127.060636
"1173","뚝섬로23길",37.54145,127.045675
"1174","뚝섬로24길",37.54145,127.045675
"1175","뚝섬로48길",37.54145,127.045675
"1176","뚝섬로54길",37.54145,127.045675
"1177","뚝섬로58길",37.54145,127.045675
"1178","뚝섬로64길",37.54145,127.045675
"1179","면목로17길",37.55569307,127.0754976
"1180","아차산로40길",37.545035,127.104117
"1181","아차산로51길",37.545035,127.104117
"1182","아차산로55길",37.545035,127.104117
"1183","아차산로65길",37.545035,127.104117
"1184","아차산로78길",37.545035,127.104117
"1185","용마산로21길",37.5626168,127.0873197
"1186","용마산로3길",37.5626168,127.0873197
"1187","자양로11길",37.537113,127.082396
"1188","자양로15길",37.537113,127.082396
"1189","자양로26길",37.537113,127.082396
"1190","자양로45길",37.537113,127.082396
"1191","자양로50길",37.537113,127.082396
"1192","자양로53길",37.537113,127.082396
"1193","자양번영로3길",37.537113,127.082396
"1194","천호대로109길",37.557258,127.079432
"1195","천호대로123길",37.557258,127.079432
"1196","천호대로129길",37.557258,127.079432
"1197","경희대로3길",37.59199423,127.0521448
"1198","경희대로4길",37.59199423,127.0521448
"1199","난계로30길",37.566397,127.022129
"1200","답십리로23길",37.572865,127.057485
"1201","답십리로56길",37.572865,127.057485
"1202","답십리로60길",37.572865,127.057485
"1203","답십리로63길",37.572865,127.057485
"1204","답십리로64길",37.572865,127.057485
"1205","답십리로68길",37.572865,127.057485
"1206","답십리로69길",37.572865,127.057485
"1207","답십리로72길",37.572865,127.057485
"1208","망우로18가길",37.58782697,127.0558
"1209","망우로18길",37.58782697,127.0558
"1210","망우로21길",37.58782697,127.0558
"1211","무학로16길",37.570827,127.030452
"1212","무학로45길",37.570827,127.030452
"1213","사가정로13길",37.57832,127.058119
"1214","사가정로23가길",37.57832,127.058119
"1215","사가정로2길",37.57832,127.058119
"1216","서울시립대로16길",37.54799,127.04196
"1217","서울시립대로29길",37.54799,127.04196
"1218","서울시립대로4길",37.54799,127.04196
"1219","약령시로17길",37.582826,127.037219
"1220","왕산로32길",37.579937,127.044836
"1221","왕산로33길",37.579937,127.044836
"1222","왕산로43길",37.579937,127.044836
"1223","이문로42길",37.59107241,127.0568703
"1224","장한로14길",37.5626093,127.0657533
"1225","장한로25길",37.5626093,127.0657533
"1226","장한로26가길",37.5626093,127.0657533
"1227","장한로26길",37.5626093,127.0657533
"1228","장한로27가길",37.5626093,127.0657533
"1229","장한로27길",37.5626093,127.0657533
"1230","장한로5길",37.5626093,127.0657533
"1231","장한로8길",37.5626093,127.0657533
"1232","전농로29길",37.579644,127.050443
"1233","전농로3길",37.579644,127.050443
"1234","전농로4길",37.579644,127.050443
"1235","제기로21길",37.58690548,127.0353505
"1236","제기로5길",37.58690548,127.0353505
"1237","천장산로7길",37.597763,127.06087
"1238","천호대로12길",37.557258,127.079432
"1239","천호대로17길",37.557258,127.079432
"1240","천호대로45길",37.557258,127.079432
"1241","천호대로77길",37.557258,127.079432
"1242","천호대로97길",37.557258,127.079432
"1243","한천로14길",37.5704795,127.0646198
"1244","한천로33길",37.5704795,127.0646198
"1245","한천로40길",37.5704795,127.0646198
"1246","한천로46길",37.5704795,127.0646198
"1247","휘경로14길",37.59569568,127.0615276
"1248","휘경로23길",37.59569568,127.0615276
"1249","휘경로2길",37.59569568,127.0615276
"1250","휘경로3길",37.59569568,127.0615276
"1251","겸재로29길",37.590097,127.085492
"1252","겸재로36길",37.590097,127.085492
"1253","겸재로54길",37.590097,127.085492
"1254","공릉로12가길",37.61170879,127.0777932
"1255","공릉로2길",37.61170879,127.0777932
"1256","답십리로75길",37.572865,127.057485
"1257","동일로100길",37.654307,127.060636
"1258","동일로101길",37.654307,127.060636
"1259","동일로112길",37.654307,127.060636
"1260","동일로123길",37.654307,127.060636
"1261","동일로130길",37.654307,127.060636
"1262","동일로139가길",37.654307,127.060636
"1263","동일로139길",37.654307,127.060636
"1264","동일로140길",37.654307,127.060636
"1265","동일로149길",37.654307,127.060636
"1266","동일로157길",37.654307,127.060636
"1267","동일로163길",37.654307,127.060636
"1268","망우로68길",37.58782697,127.0558
"1269","망우로73길",37.58782697,127.0558
"1270","면목로21길",37.55569307,127.0754976
"1271","면목로33길",37.55569307,127.0754976
"1272","면목로45길",37.55569307,127.0754976
"1273","면목로48길",37.55569307,127.0754976
"1274","면목로49길",37.55569307,127.0754976
"1275","면목로55길",37.55569307,127.0754976
"1276","면목로56길",37.55569307,127.0754976
"1277","면목로78길",37.55569307,127.0754976
"1278","봉우재로33길",37.59045435,127.0769625
"1279","봉화산로30길",37.603791,127.089621
"1280","봉화산로4길",37.603791,127.089621
"1281","봉화산로56길",37.603791,127.089621
"1282","사가정로42길",37.57832,127.058119
"1283","사가정로54길",37.57832,127.058119
"1284","신내로7가길",37.59985853,127.096839
"1285","용마산로100길",37.5626168,127.0873197
"1286","용마산로112길",37.5626168,127.0873197
"1287","용마산로118길",37.5626168,127.0873197
"1288","용마산로94길",37.5626168,127.0873197
"1289","중랑천로10길",37.602048,127.073932
"1290","길음로7길",37.60416485,127.0239905
"1291","돌곶이로14길",37.611574,127.056107
"1292","돌곶이로22길",37.611574,127.056107
"1293","돌곶이로27길",37.611574,127.056107
"1294","돌곶이로28길",37.611574,127.056107
"1295","돌곶이로41길",37.611574,127.056107
"1296","돌곶이로8길",37.611574,127.056107
"1297","동소문로13길",37.5892447,127.0076148
"1298","동소문로15길",37.5892447,127.0076148
"1299","동소문로26가길",37.5892447,127.0076148
"1300","동소문로2길",37.5892447,127.0076148
"1301","동소문로6길",37.5892447,127.0076148
"1302","보국문로16길",37.60610409,127.0113755
"1303","보문로13길",37.57669434,127.0229296
"1304","보문로26길",37.57669434,127.0229296
"1305","보문로31길",37.57669434,127.0229296
"1306","보문로32길",37.57669434,127.0229296
"1307","삼선교로10길",37.58773416,127.0069084
"1308","삼선교로10다길",37.58773416,127.0069084
"1309","삼선교로16가길",37.58773416,127.0069084
"1310","삼양로8길",37.607129,127.02369
"1311","성북로8길",37.588701,127.006513
"1312","솔샘로6길",37.61306013,127.0067461
"1313","아리랑로4길",37.593202,127.017443
"1314","안암로5길",37.57914465,127.023442
"1315","오패산로19길",37.609352,127.034122
"1316","오패산로3길",37.609352,127.034122
"1317","오패산로4길",37.609352,127.034122
"1318","인촌로17가길",37.586274,127.028729
"1319","인촌로1길",37.586274,127.028729
"1320","개운사길",37.588245,127.029257
"1321","인촌로24길",37.586274,127.028729
"1322","인촌로5길",37.586274,127.028729
"1323","인촌로6길",37.586274,127.028729
"1324","장월로1길",37.605148,127.044098
"1325","장위로50길",37.61395339,127.0422058
"1326","정릉로26길",37.603727,127.011704
"1327","정릉로27길",37.603727,127.011704
"1328","정릉로8길",37.603727,127.011704
"1329","종암로16길",37.597635,127.035064
"1330","종암로19길",37.597635,127.035064
"1331","종암로21길",37.597635,127.035064
"1332","종암로24가길",37.597635,127.035064
"1333","종암로5길",37.597635,127.035064
"1334","지봉로20길",37.571899,127.0159788
"1335","창경궁로43길",37.56559334,126.9979752
"1336","한천로101가길",37.5704795,127.0646198
"1337","한천로76길",37.5704795,127.0646198
"1338","화랑로13길",37.539517,126.989501
"1339","화랑로14길",37.539517,126.989501
"1340","화랑로19길",37.539517,126.989501
"1341","화랑로1길",37.539517,126.989501
"1342","화랑로32길",37.539517,126.989501
"1343","화랑로40길",37.539517,126.989501
"1344","노해로17길",37.63705161,127.0226551
"1345","노해로23길",37.63705161,127.0226551
"1346","노해로33길",37.63705161,127.0226551
"1347","덕릉로40길",37.63404944,127.0180438
"1348","덕릉로41길",37.63404944,127.0180438
"1349","도봉로13길",37.61872738,127.0288197
"1350","도봉로18길",37.61872738,127.0288197
"1351","도봉로45길",37.61872738,127.0288197
"1352","도봉로67길",37.61872738,127.0288197
"1353","도봉로76길",37.61872738,127.0288197
"1354","도봉로8길",37.61872738,127.0288197
"1355","도봉로99길",37.61872738,127.0288197
"1356","삼각산로28길",37.639097,127.020091
"1357","삼양로20길",37.607129,127.02369
"1358","삼양로24길",37.607129,127.02369
"1359","삼양로27길",37.607129,127.02369
"1360","삼양로41길",37.607129,127.02369
"1361","삼양로54길",37.607129,127.02369
"1362","삼양로77길",37.607129,127.02369
"1363","삼양로93길",37.607129,127.02369
"1364","솔매로41길",37.62540227,127.0169657
"1365","솔매로45길",37.62540227,127.0169657
"1366","솔매로50길",37.62540227,127.0169657
"1367","솔샘로65길",37.61306013,127.0067461
"1368","수유로12길",37.63192787,127.0185746
"1369","오패산로30길",37.609352,127.034122
"1370","오패산로52길",37.609352,127.034122
"1371","오패산로67길",37.609352,127.034122
"1372","인수봉로56길",37.636852,127.012907
"1373","인수봉로72길",37.636852,127.012907
"1374","인수봉로79길",37.636852,127.012907
"1375","한천로109길",37.5704795,127.0646198
"1376","한천로124나길",37.5704795,127.0646198
"1377","한천로130길",37.5704795,127.0646198
"1378","한천로132길",37.5704795,127.0646198
"1379","한천로139가길",37.5704795,127.0646198
"1380","한천로140길",37.5704795,127.0646198
"1381","노해로60길",37.63705161,127.0226551
"1382","노해로63다길",37.63705161,127.0226551
"1383","덕릉로60길",37.63404944,127.0180438
"1384","도당로13가길",37.65959564,127.0343345
"1385","도당로13바길",37.65959564,127.0343345
"1386","도당로19길",37.65959564,127.0343345
"1387","도당로29길",37.65959564,127.0343345
"1388","도봉로109길",37.61872738,127.0288197
"1389","도봉로114길",37.61872738,127.0288197
"1390","도봉로143길",37.61872738,127.0288197
"1391","도봉로147길",37.61872738,127.0288197
"1392","도봉로152가길",37.61872738,127.0288197
"1393","도봉로156길",37.61872738,127.0288197
"1394","도봉로169나길",37.61872738,127.0288197
"1395","도봉로181길",37.61872738,127.0288197
"1396","도봉산4길",37.61872738,127.0288197
"1397","도봉산길",37.61872738,127.0288197
"1398","방학로10길",37.662534,127.034583
"1399","방학로15길",37.662534,127.034583
"1400","방학로5길",37.662534,127.034583
"1401","방학로6가길",37.662534,127.034583
"1402","삼양로144길",37.607129,127.02369
"1403","시루봉로23길",37.662117,127.029959
"1404","우이천로32길",37.6489,127.025328
"1405","우이천로4다길",37.6489,127.025328
"1406","해등로16길",37.654279,127.046012
"1407","공릉로58길",37.61170879,127.0777932
"1408","동일로173가길",37.654307,127.060636
"1409","동일로192길",37.654307,127.060636
"1410","동일로242길",37.654307,127.060636
"1411","상계로12길",37.660508,127.072894
"1412","상계로1길",37.660508,127.072894
"1413","상계로9가길",37.660508,127.072894
"1414","석계로1길",37.623032,127.060972
"1415","한글비석로22길",37.661051,127.074159
"1416","한글비석로24길",37.661051,127.074159
"1417","한글비석로44길",37.661051,127.074159
"1418","가좌로7길",37.585974,126.918996
"1419","갈현로1길",37.59810723,126.9098529
"1420","갈현로33길",37.59810723,126.9098529
"1421","갈현로41길",37.59810723,126.9098529
"1422","갈현로7길",37.59810723,126.9098529
"1423","불광천길",37.592104,126.914768
"1424","서오릉로21길",37.60302374,126.9255577
"1425","서오릉로8길",37.60302374,126.9255577
"1426","수색로18길",37.56894404,126.916614
"1427","역말로9길",37.60570041,126.9113216
"1428","연서로11길",37.608577,126.913109
"1429","연서로13길",37.608577,126.913109
"1430","연서로16길",37.608577,126.913109
"1431","연서로17길",37.608577,126.913109
"1432","연서로21길",37.608577,126.913109
"1433","연서로27길",37.608577,126.913109
"1434","연서로28길",37.608577,126.913109
"1435","연서로29길",37.608577,126.913109
"1436","연서로33길",37.608577,126.913109
"1437","연서로34길",37.608577,126.913109
"1438","연서로3길",37.608577,126.913109
"1439","연서로41길",37.608577,126.913109
"1440","연서로5길",37.608577,126.913109
"1441","은평로10길",37.5968846,126.9098229
"1442","은평로13길",37.5968846,126.9098229
"1443","은평로20길",37.5968846,126.9098229
"1444","은평로3길",37.5968846,126.9098229
"1445","은평로8길",37.5968846,126.9098229
"1446","응암로12길",37.587764,126.918218
"1447","응암로13길",37.587764,126.918218
"1448","응암로14길",37.587764,126.918218
"1449","응암로22길",37.587764,126.918218
"1450","응암로34길",37.587764,126.918218
"1451","증산로13길",37.584231,126.910223
"1452","증산로15길",37.584231,126.910223
"1453","증산로17길",37.584231,126.910223
"1454","증산로21길",37.584231,126.910223
"1455","증산로5길",37.584231,126.910223
"1456","증산로9길",37.584231,126.910223
"1457","증산서길",37.584231,126.910223
"1458","진흥로12길",37.610397,126.928713
"1459","진흥로1길",37.610397,126.928713
"1460","통일로69길",37.565065,126.965662
"1461","통일로78길",37.565065,126.965662
"1462","통일로87길",37.565065,126.965662
"1463","통일로92길",37.565065,126.965662
"1464","가재울로6길",37.577742,126.921411
"1465","독립문로8길",37.56961,126.96106
"1466","명지대길",37.583781,126.923182
"1467","모래내로15길",37.568898,126.914459
"1468","북아현로4길",37.55782674,126.9564391
"1469","세검정로1길",37.609442,126.974288
"1470","세무서2길",37.588632,126.94741
"1471","세무서길",37.588632,126.94741
"1472","수색로8길",37.56894404,126.916614
"1473","신촌로37길",37.55502,126.936499
"1474","연희로10길",37.564989,126.929578
"1475","응암로1길",37.587764,126.918218
"1476","증가로10길",37.56937734,126.9317534
"1477","증가로20가길",37.56937734,126.9317534
"1478","증가로23나길",37.56937734,126.9317534
"1479","증가로6길",37.56937734,126.9317534
"1480","충정로4길",37.565071,126.966209
"1481","충정로6길",37.565071,126.966209
"1482","통일로11길",37.565065,126.965662
"1483","통일로37길",37.565065,126.965662
"1484","통일로39길",37.565065,126.965662
"1485","홍연길",37.576238,126.930367
"1486","홍제내길",37.589573,126.943147
"1487","광성로6길",37.547884,126.939473
"1488","대흥로21길",37.556569,126.945771
"1489","대흥로28길",37.556569,126.945771
"1490","도화4길",37.540629,126.949044
"1491","도화길",37.540629,126.949044
"1492","독막로22길",37.54823391,126.915792
"1493","독막로32길",37.54823391,126.915792
"1494","독막로8길",37.54823391,126.915792
"1495","동교로17길",37.555957,126.914775
"1496","동교로19길",37.555957,126.914775
"1497","동교로25길",37.555957,126.914775
"1498","동교로27길",37.555957,126.914775
"1499","동교로38길",37.555957,126.914775
"1500","마포대로12길",37.53786556,126.9443927
"1501","마포대로20길",37.53786556,126.9443927
"1502","마포대로4길",37.53786556,126.9443927
"1503","만리재옛길",37.548438,126.9573
"1504","망원로11길",37.55609166,126.8981337
"1505","망원로2길",37.55609166,126.8981337
"1506","매봉산로2길",37.545097,127.01608
"1507","모래내로7길",37.568898,126.914459
"1508","방울내로9안길",37.55992,126.902754
"1509","백범로16길",37.545766,126.946785
"1510","성미산로11길",37.55843705,126.9094307
"1511","성미산로1길",37.55843705,126.9094307
"1512","성미산로32길",37.55843705,126.9094307
"1513","성산로4길",37.567442,126.916694
"1514","성지3길",37.548393,126.915891
"1515","숭문8길",37.549501,126.947944
"1516","숭문길",37.549501,126.947944
"1517","신촌로12길",37.55502,126.936499
"1518","신촌로28가길",37.55502,126.936499
"1519","신촌로30길",37.55502,126.936499
"1520","양화로11길",37.54879733,126.9101513
"1521","양화로1길",37.54879733,126.9101513
"1522","양화진길",37.54879733,126.9101513
"1523","와우산로29가길",37.54714728,126.9228015
"1524","와우산로29길",37.54714728,126.9228015
"1525","와우산로3길",37.54714728,126.9228015
"1526","월드컵로10길",37.554274,126.911747
"1527","월드컵로11길",37.554274,126.911747
"1528","월드컵로16길",37.554274,126.911747
"1529","월드컵로19길",37.554274,126.911747
"1530","월드컵로25길",37.554274,126.911747
"1531","월드컵로36길",37.554274,126.911747
"1532","월드컵로7길",37.554274,126.911747
"1533","월드컵로8길",37.554274,126.911747
"1534","토정로37길",37.539753,126.946413
"1535","효창원로93길",37.53549743,126.953606
"1536","가로공원로58길",37.533058,126.824774
"1537","곰달래로10길",37.52965506,126.8338957
"1538","곰달래로2길",37.52965506,126.8338957
"1539","곰달래로3길",37.52965506,126.8338957
"1540","곰달래로5길",37.52965506,126.8338957
"1541","남부순환로33길",37.478376,126.895573
"1542","남부순환로33길",37.511827,126.840417
"1543","남부순환로40길",37.478376,126.895573
"1544","남부순환로40길",37.511827,126.840417
"1545","남부순환로58길",37.478376,126.895573
"1546","남부순환로58길",37.511827,126.840417
"1547","남부순환로70길",37.478376,126.895573
"1548","남부순환로70길",37.511827,126.840417
"1549","남부순환로79길",37.478376,126.895573
"1550","남부순환로79길",37.511827,126.840417
"1551","남부순환로88길",37.478376,126.895573
"1552","남부순환로88길",37.511827,126.840417
"1553","목동남로4길",37.508972,126.864909
"1554","목동동로12길",37.508972,126.864909
"1555","목동동로8길",37.508972,126.864909
"1556","목동로19길",37.508972,126.864909
"1557","목동로9길",37.508972,126.864909
"1558","목동중앙남로3가길",37.508972,126.864909
"1559","목동중앙로13나길",37.508972,126.864909
"1560","목동중앙로3길",37.508972,126.864909
"1561","목동중앙본로7길",37.508972,126.864909
"1562","목동중앙북로16길",37.508972,126.864909
"1563","목동중앙북로8길",37.508972,126.864909
"1564","목동중앙서로7길",37.508972,126.864909
"1565","목동중앙서로8가길",37.508972,126.864909
"1566","신목로2길",37.521444,126.873777
"1567","신목로5길",37.521444,126.873777
"1568","신목로6길",37.521444,126.873777
"1569","신월로15길",37.520068,126.852659
"1570","신월로20길",37.520068,126.852659
"1571","오목로23길",37.52757,126.849162
"1572","오목로30길",37.52757,126.849162
"1573","오목로3길",37.52757,126.849162
"1574","오목로5길",37.52757,126.849162
"1575","은행정로5길",37.5201944,126.8595717
"1576","은행정로7길",37.5201944,126.8595717
"1577","중앙로25길",37.483374,126.954127
"1578","중앙로32길",37.483374,126.954127
"1579","중앙로36길",37.483374,126.954127
"1580","중앙로45길",37.483374,126.954127
"1581","중앙로47길",37.483374,126.954127
"1582","중앙로51길",37.483374,126.954127
"1583","중앙로55길",37.483374,126.954127
"1584","지양로7길",37.51743543,126.8377796
"1585","화곡로3길",37.541482,126.83992
"1586","화곡로4길",37.541482,126.83992
"1587","가로공원로76가길",37.533058,126.824774
"1588","가로공원로80길",37.533058,126.824774
"1589","강서로15길",37.532104,126.842198
"1590","강서로17가길",37.532104,126.842198
"1591","강서로18길",37.532104,126.842198
"1592","강서로29길",37.532104,126.842198
"1593","강서로35길",37.532104,126.842198
"1594","강서로45길",37.532104,126.842198
"1595","강서로45다길",37.532104,126.842198
"1596","강서로47길",37.532104,126.842198
"1597","강서로47라길",37.532104,126.842198
"1598","강서로5가길",37.532104,126.842198
"1599","강서로5나길",37.532104,126.842198
"1600","강서로5라길",37.532104,126.842198
"1601","강서로8길",37.532104,126.842198
"1602","개화동로23길",37.564826,126.811432
"1603","개화동로25길",37.564826,126.811432
"1604","곰달래로25길",37.52965506,126.8338957
"1605","곰달래로31길",37.52965506,126.8338957
"1606","곰달래로47길",37.52965506,126.8338957
"1607","곰달래로53길",37.52965506,126.8338957
"1608","곰달래로60길",37.52965506,126.8338957
"1609","공항대로38길",37.56059427,126.8119924
"1610","공항대로42길",37.56059427,126.8119924
"1611","공항대로55길",37.56059427,126.8119924
"1612","공항대로59길",37.56059427,126.8119924
"1613","공항대로59다길",37.56059427,126.8119924
"1614","공항대로61길",37.56059427,126.8119924
"1615","공항대로8길",37.56059427,126.8119924
"1616","국회대로7길",37.486749,126.939445
"1617","까치산로4길",37.5405025,126.841889
"1618","남부순환로11길",37.478376,126.895573
"1619","남부순환로11길",37.511827,126.840417
"1620","등촌로13길",37.543685,126.862296
"1621","등촌로39길",37.543685,126.862296
"1622","등촌로51길",37.543685,126.862296
"1623","등촌로55길",37.543685,126.862296
"1624","등촌로5길",37.543685,126.862296
"1625","방화대로21길",37.565178,126.816568
"1626","방화대로6라길",37.565178,126.816568
"1627","양천로14길",37.570342,126.809273
"1628","양천로24가길",37.570342,126.809273
"1629","양천로24길",37.570342,126.809273
"1630","양천로26길",37.570342,126.809273
"1631","양천로49길",37.570342,126.809273
"1632","양천로71길",37.570342,126.809273
"1633","양천로73가길",37.570342,126.809273
"1634","우장산로6길",37.548917,126.836469
"1635","월정로20길",37.5215875,126.8436749
"1636","초록마을로3길",37.54544781,126.8453895
"1637","초록마을로8길",37.54544781,126.8453895
"1638","초원로16길",37.561097,126.81308
"1639","화곡로13길",37.541482,126.83992
"1640","화곡로20길",37.541482,126.83992
"1641","화곡로31길",37.541482,126.83992
"1642","화곡로44나길",37.541482,126.83992
"1643","화곡로59길",37.541482,126.83992
"1644","화곡로64길",37.541482,126.83992
"1645","개봉로11길",37.48665731,126.8560469
"1646","개봉로17길",37.48665731,126.8560469
"1647","개봉로17다길",37.48665731,126.8560469
"1648","개봉로1길",37.48665731,126.8560469
"1649","개봉로20길",37.48665731,126.8560469
"1650","개봉로23가길",37.48665731,126.8560469
"1651","개봉로2길",37.48665731,126.8560469
"1652","개봉로3길",37.48665731,126.8560469
"1653","경인로15길",37.49042676,126.822523
"1654","경인로31길",37.49042676,126.822523
"1655","경인로35길",37.49042676,126.822523
"1656","경인로47길",37.49042676,126.822523
"1657","고척로21나길",37.49664186,126.8396842
"1658","고척로27길",37.49664186,126.8396842
"1659","고척로27다길",37.49664186,126.8396842
"1660","고척로52길",37.49664186,126.8396842
"1661","공원로6가길",37.503524,126.889889
"1662","구로동로15길",37.487803,126.88206
"1663","구로동로28길",37.487803,126.88206
"1664","구로동로38길",37.487803,126.88206
"1665","구로동로41길",37.487803,126.88206
"1666","구로동로42길",37.487803,126.88206
"1667","구로동로7길",37.487803,126.88206
"1668","구로동로8길",37.487803,126.88206
"1669","구로중앙로19길",37.487803,126.88206
"1670","구로중앙로28길",37.487803,126.88206
"1671","구로중앙로34길",37.487803,126.88206
"1672","구로중앙로42길",37.487803,126.88206
"1673","구로중앙로7길",37.487803,126.88206
"1674","구로중앙로8길",37.487803,126.88206
"1675","남부순환로97길",37.478376,126.895573
"1676","남부순환로97길",37.511827,126.840417
"1677","도림로12길",37.502876,126.900372
"1678","도림로6길",37.502876,126.900372
"1679","디지털로27길",37.47410976,126.8705543
"1680","디지털로32가길",37.47410976,126.8705543
"1681","디지털로32길",37.47410976,126.8705543
"1682","부일로11길",37.493293,126.831732
"1683","부일로15길",37.493293,126.831732
"1684","부일로1길",37.493293,126.831732
"1685","새말로18길",37.50198639,126.8831457
"1686","신도림로13길",37.508048,126.880394
"1687","오류로8길",37.494248,126.844553
"1688","우마길",37.481925,126.887833
"1689","중앙로15길",37.483374,126.954127
"1690","중앙로1길",37.483374,126.954127
"1691","가산로3길",37.47074393,126.9023775
"1692","가산로5길",37.47074393,126.9023775
"1693","금하로14길",37.453508,126.903913
"1694","금하로1길",37.453508,126.903913
"1695","금하로24길",37.453508,126.903913
"1696","남부순환로112길",37.478376,126.895573
"1697","남부순환로112길",37.511827,126.840417
"1698","독산로108길",37.485051,126.901454
"1699","독산로40길",37.485051,126.901454
"1700","독산로50길",37.485051,126.901454
"1701","독산로64길",37.485051,126.901454
"1702","독산로70길",37.485051,126.901454
"1703","독산로78다길",37.485051,126.901454
"1704","독산로85길",37.485051,126.901454
"1705","문성로5길",37.479185,126.926859
"1706","범안로11길",37.466685,126.889516
"1707","범안로17길",37.466685,126.889516
"1708","벚꽃로56길",37.48174,126.882639
"1709","시흥대로120길",37.469232,126.897909
"1710","시흥대로138길",37.469232,126.897909
"1711","시흥대로141길",37.469232,126.897909
"1712","시흥대로150길",37.469232,126.897909
"1713","시흥대로153길",37.469232,126.897909
"1714","시흥대로22길",37.469232,126.897909
"1715","시흥대로36길",37.469232,126.897909
"1716","시흥대로62가길",37.469232,126.897909
"1717","시흥대로63길",37.469232,126.897909
"1718","시흥대로68길",37.469232,126.897909
"1719","시흥대로84길",37.469232,126.897909
