"","lon","lat","address"
"1",126.9670279,37.5953856,"baekseokdong-gil, buam-dong, jongno-gu, seoul, south korea"
"2",127.0720707,37.5814669,"hancheon-ro 46-gil, dongdaemun-gu, seoul, south korea"
"3",127.021663,37.5766848,"sungindong-gil, sungin 2(i)-dong, jongno-gu, seoul, south korea"
"4",126.9662052,37.5812744,"ogin-gil, cheongunhyoja-dong, jongno-gu, seoul, south korea"
"5",126.9915784,37.5748384,"yulgok-ro 10-gil, jongno 1(il).2(i).3(sam).4(sa), jongno-gu, seoul, south korea"
"6",127.0123357,37.5744687,"changsin 5-gil, changsin-dong, jongno-gu, seoul, south korea"
"7",127.0103231,37.5751475,"changsin-gil, changsin-dong, jongno-gu, seoul, south korea"
"8",127.0081486,37.5523781,"dongho-ro 11-gil, sindang-dong, jung-gu, seoul, south korea"
"9",127.0079958,37.5545835,"dongho-ro 15-gil, sindang-dong, jung-gu, seoul, south korea"
"10",126.9956626,37.5223526,"seobinggo-ro 71-gil, dongbinggo-dong, yongsan-gu, seoul, south korea"
"11",126.9847998,37.5448662,"sowol-ro 20-gil, yongsan 2(i)ga-dong, yongsan-gu, seoul, south korea"
"12",126.9843197,37.5468614,"sinheung-ro 20-gil, yongsan-gu, seoul, south korea"
"13",126.9612332,37.5745611,"tongil-ro 12-gil, jongno-gu, seoul, south korea"
"14",127.0013586,37.53629,"itaewon-ro 54-gil, hannam-dong, yongsan-gu, seoul, south korea"
"15",127.0013464,37.5289569,"jangmun-ro 45-gil, bogwang-dong, yongsan-gu, seoul, south korea"
"16",127.0095093,37.5600193,"dongho-ro 20-gil, jung-gu, seoul, south korea"
"17",126.9730098,37.5445253,"hangang-daero 88-gil, namyeong-dong, yongsan-gu, seoul, south korea"
"18",127.0093765,37.5352372,"hannam-daero 20-gil, hannam-dong, yongsan-gu, seoul, south korea"
"19",127.0532983,37.5446373,"seongsuillo 6(yuk)-gil, seongsu 2(i)-ga 3(sam)-dong, seongdong-gu, seoul, south korea"
"20",127.067966,37.5508793,"songjeong 12(sibi)ra-gil, songjeong-dong, seongdong-gu, seoul, south korea"
"21",127.0666616,37.5513578,"songjeong 4(sa)ga-gil, songjeong-dong, seongdong-gu, seoul, south korea"
"22",126.9674,37.544911,"cheongpa-ro 47-gil, cheongpa-dong, yongsan-gu, seoul, south korea"
"23",127.0517346,37.5653197,"yongdapjungang-gil, yongdap-dong, seongdong-gu, seoul, south korea"
"24",127.0189969,37.5482647,"jangteo-gil, seongdong-gu, seoul, south korea"
"25",126.9901812,37.5408156,"hoenamu-ro 13-gil, itaewon-dong, yongsan-gu, seoul, south korea"
"26",127.0357912,37.569931,"cheonggyecheollo 10(sip)na-gil, majang-dong, seongdong-gu, seoul, south korea"
"27",127.0036386,37.5750303,"yulgok-ro 16-gil, jongno-gu, seoul, south korea"
"28",127.004551,37.5782063,"ihwajang-gil, ihwa-dong, jongno-gu, seoul, south korea"
"29",126.9704556,37.6105415,"pyeongchang-gil, pyeongchang-dong, jongno-gu, seoul, south korea"
"30",126.9679917,37.5778275,"pirundae-ro 1-gil, jongno-gu, seoul, south korea"
"31",127.0138608,37.5534974,"dongho-ro 8-gil, sindang 3(sam)-dong, jung-gu, seoul, south korea"
"32",126.9848959,37.5636048,"myeongdong-gil, myeong-dong, jung-gu, seoul, south korea"
"33",126.9699973,37.5792054,"jahamun-ro 7-gil, jongno-gu, seoul, south korea"
"34",127.000631,37.5315717,"usadan-ro 10-gil, yongsan-gu, seoul, south korea"
"35",126.997323,37.534102,"usadan-ro 14-gil, yongsan-gu, seoul, south korea"
"36",127.0222895,37.5665867,"nangye-ro 11-gil, hwanghak-dong, jung-gu, seoul, south korea"
"37",126.9679413,37.5475006,"cheongpa-ro 47na-gil, cheongpa-dong, yongsan-gu, seoul, south korea"
"38",126.9668779,37.5494076,"cheongpa-ro 71-gil, cheongpa-dong, yongsan-gu, seoul, south korea"
"39",126.9898736,37.5620069,"samil-daero 4-gil, myeong-dong, jung-gu, seoul, south korea"
"40",126.9535992,37.5354593,"39 hyochangwon-ro, sinchang-dong, yongsan-gu, seoul, south korea"
"41",126.9802837,37.5491519,"huam-ro 28-gil, huam-dong, yongsan-gu, seoul, south korea"
"42",126.9991016,37.5312638,"usadan-ro 4-gil, bogwang-dong, yongsan-gu, seoul, south korea"
"43",127.0598925,37.5456625,"achasan-ro 11(sibil)-gil, seongsu 2(i)-ga 3(sam)-dong, seongdong-gu, seoul, south korea"
"44",127.0630048,37.5452966,"achasan-ro 15(sibo)-gil, seongsu 2(i)-ga 3(sam)-dong, seongdong-gu, seoul, south korea"
"45",126.9678724,37.5507331,"cheongpa-ro 73-gil, cheongpa-dong, yongsan-gu, seoul, south korea"
"46",127.0157064,37.5429739,"hallimmal 3(sam)-gil, oksu-dong, seongdong-gu, seoul, south korea"
"47",127.0148708,37.5409153,"hallimmal-gil, oksu-dong, seongdong-gu, seoul, south korea"
"48",127.0352218,37.5573714,"gosanjaro 6(yuk)-gil, haengdang-dong, seongdong-gu, seoul, south korea"
"49",127.0532253,37.5475038,"achasan-ro 5(o)-gil, seongsu 2(i)-ga 3(sam)-dong, seongdong-gu, seoul, south korea"
"50",127.0677893,37.5471503,"gwangnaru-ro 12-gil, hwayang-dong, gwangjin-gu, seoul, south korea"
"51",126.9942111,37.5696847,"jong-ro 24-gil, jongno 1(il).2(i).3(sam).4(sa), jongno-gu, seoul, south korea"
"52",127.0172378,37.5727236,"jong-ro 58ga-gil, sungin 2(i)-dong, jongno-gu, seoul, south korea"
"53",127.0216664,37.570083,"nangye-ro 21-gil, hwanghak-dong, jung-gu, seoul, south korea"
"54",127.0123033,37.5633821,"dasan-ro 33-gil, sindang-dong, jung-gu, seoul, south korea"
"55",127.0087292,37.5622737,"jangchungdan-ro 8-gil, jung-gu, seoul, south korea"
"56",127.0114813,37.5595243,"cheonggu-ro 17-gil, sindang-dong, jung-gu, seoul, south korea"
"57",127.0199606,37.575677,"jong-ro 65-gil, sungin 2(i)-dong, jongno-gu, seoul, south korea"
"58",126.9540073,37.5333071,"wonhyo-ro 19-gil, wonhyoro 2(i)-dong, yongsan-gu, seoul, south korea"
"59",126.959382,37.5353044,"wonhyo-ro 41-gil, yongsan-gu, seoul, south korea"
"60",127.0184523,37.5608659,"dasan-ro 36-gil, sindang 6(yuk)-dong, jung-gu, seoul, south korea"
"61",126.9755461,37.5502057,"hangang-daero 104-gil, yongsan-gu, seoul, south korea"
"62",126.9631201,37.5259317,"hangang-daero 15-gil, hangangno 3(sam)-ga, yongsan-gu, seoul, south korea"
"63",127.0163419,37.5576377,"cheonggu-ro 1-gil, sindang 4(sa)-dong, jung-gu, seoul, south korea"
"64",127.0232541,37.5486328,"geumhosan 2(i)-gil, geumho 2(i).3(sam)ga-dong, seongdong-gu, seoul, south korea"
"65",127.0193581,37.5508028,"geumhosan-gil, geumho 2(i).3(sam)ga-dong, seongdong-gu, seoul, south korea"
"66",126.9619955,37.5372549,"wonhyo-ro 53-gil, yongsan-gu, seoul, south korea"
"67",127.0461635,37.5486629,"wangsimniro 14(sipsa)-gil, seongsu-dong 1(il)-ga, seongdong-gu, seoul, south korea"
"68",127.0309134,37.5598586,"wangsimniro 21(isibil)-gil, seongdong-gu, seoul, south korea"
"69",126.9694184,37.5316536,"hangang-daero 43-gil, hangangno 2(i)-ga, yongsan-gu, seoul, south korea"
"70",127.0506583,37.5370939,"dulle 9(gu)-gil, seongdong-gu, seoul, south korea"
"71",127.0329317,37.5643747,"wangsimniro 26(isibyuk)-gil, wangsimnidoseon-dong, seongdong-gu, seoul, south korea"
"72",127.0162363,37.5759871,"jibong-ro 8-gil, sungin-dong, jongno-gu, seoul, south korea"
"73",127.0024965,37.5877012,"changgyeonggung-ro 35-gil, hyehwa-dong, jongno-gu, seoul, south korea"
"74",127.0070317,37.5481325,"지하 38 dasan-ro, sindang-dong, jung-gu, seoul, south korea"
"75",127.01342,37.5642701,"dasan-ro 39-gil, sindang 1(il)-dong, jung-gu, seoul, south korea"
"76",126.9815898,37.55724,"toegye-ro 12-gil, hoehyeon-dong, jung-gu, seoul, south korea"
"77",126.9847835,37.5588865,"toegye-ro 18-gil, myeong-dong, jung-gu, seoul, south korea"
"78",127.0099958,37.5728115,"changsin 2-gil, changsin-dong, jongno-gu, seoul, south korea"
"79",126.9682014,37.5408775,"wonhyo-ro 89-gil, yongsan-gu, seoul, south korea"
"80",126.9561089,37.5251695,"ichon-ro 22-gil, ichon-dong, yongsan-gu, seoul, south korea"
"81",127.0126794,37.5552361,"dongho-ro 10-gil, sindang-dong, jung-gu, seoul, south korea"
"82",126.9725545,37.5319872,"hangang-daero 52-gil, hangangno-dong, yongsan-gu, seoul, south korea"
"83",126.9737422,37.5325878,"hangang-daero 62-gil, hangangno-dong, yongsan-gu, seoul, south korea"
"84",126.9782047,37.5575727,"46-10 toegye-ro, hoehyeon-dong, jung-gu, seoul, south korea"
"85",127.0509952,37.5420538,"ttukseomno 5(o)-gil, seongdong-gu, seoul, south korea"
"86",127.0344233,37.5670846,"majangno 27(isipchil)-gil, majang-dong, seongdong-gu, seoul, south korea"
"87",126.9938734,37.5358037,"itaewon-ro 27-gil, yongsan-gu, seoul, south korea"
"88",127.027756,37.5633966,"wangsimniro 31(samsibil)-gil, hawangsimni-dong, seongdong-gu, seoul, south korea"
"89",127.046906,37.545465,"wangsimniro 6(yuk)-gil, seongsu-dong 1(il)-ga, seongdong-gu, seoul, south korea"
"90",126.961813,37.5247663,"hangang-daero 7-gil, hangangno 3(sam)-ga, yongsan-gu, seoul, south korea"
"91",127.0429473,37.567632,"majangno 39(samsipgu)-gil, majang-dong, seongdong-gu, seoul, south korea"
"92",127.0530755,37.5651362,"yongdap 29(isipgu)-gil, yongdap-dong, seongdong-gu, seoul, south korea"
"93",126.9823805,37.5830559,"bukchon-ro 5na-gil, samcheong-dong, jongno-gu, seoul, south korea"
"94",126.9806183,37.5828725,"samcheong-ro 5-gil, palpan-dong, jongno-gu, seoul, south korea"
"95",126.9944935,37.5858405,"sungkyunkwan-ro 5-gil, jongno-gu, seoul, south korea"
"96",126.9754246,37.5476149,"duteopbawi-ro 1-gil, yongsan-gu, seoul, south korea"
"97",126.9645332,37.5412058,"baekbeom-ro 79-gil, yongsan-gu, seoul, south korea"
"98",126.969245,37.5374207,"baekbeom-ro 90-gil, munbae-dong, yongsan-gu, seoul, south korea"
"99",127.0521792,37.5380919,"seongdeokjeong-gil, seongdong-gu, seoul, south korea"
"100",127.05947,37.5420022,"seongsuiro 18(sippal)-gil, seongsu 2(i)-ga 3(sam)-dong, seongdong-gu, seoul, south korea"
"101",127.0540282,37.5414146,"seongsuiro 7(chil)-gil, seongsu 2(i)-ga 1(il)-dong, seongdong-gu, seoul, south korea"
"102",127.0482514,37.5485056,"sangwon-gil, seongsu-dong 1(il)-ga, seongdong-gu, seoul, south korea"
"103",127.0410318,37.5469608,"seoulsup 2(i)-gil, seongsu-dong 1(il)-ga, seongdong-gu, seoul, south korea"
"104",127.0553511,37.5378048,"seongdeokjeong 17(sipchil)-gil, seongsu 2(i)-ga 1(il)-dong, seongdong-gu, seoul, south korea"
"105",126.8432682,37.5561094,"gonghang-daero 42-gil, naebalsan-dong, gangseo-gu, seoul, south korea"
"106",126.8427736,37.5026411,"gocheok-ro 21na-gil, gaebong-dong, guro-gu, seoul, south korea"
"107",126.8459784,37.5050297,"gocheok-ro 27-gil, guro-gu, seoul, south korea"
"108",126.8402518,37.5241155,"omok-ro 5-gil, sinwol-dong, yangcheon-gu, seoul, south korea"
"109",126.8603478,37.5461121,"deungchon-ro 39-gil, deungchon 2(i)-dong, gangseo-gu, seoul, south korea"
"110",126.8604727,37.5495684,"deungchon-ro 51-gil, deungchon 2(i)-dong, gangseo-gu, seoul, south korea"
"111",126.8457053,37.5397,"kkachisan-ro 4-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"112",126.8745484,37.5503656,"yangcheon-ro 73ga-gil, yeomchang-dong, gangseo-gu, seoul, south korea"
"113",126.8395024,37.5531696,"ujangsan-ro 6-gil, naebalsan-dong, gangseo-gu, seoul, south korea"
"114",126.8459484,37.529002,"gangseo-ro 5ga-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"115",126.8534866,37.4880546,"gaebong-ro 11-gil, gaebong-dong, guro-gu, seoul, south korea"
"116",126.8531725,37.491798,"gaebong-ro 17-gil, gaebong 2(i)-dong, guro-gu, seoul, south korea"
"117",126.8485856,37.5056137,"gocheok-ro 27da-gil, guro-gu, seoul, south korea"
"118",126.8937169,37.4680863,"beoman-ro 17-gil, doksan-dong, geumcheon-gu, seoul, south korea"
"119",126.8845978,37.482747,"beotkkot-ro 56-gil, geumcheon-gu, seoul, south korea"
"120",126.8620056,37.5501164,"deungchon-ro 55-gil, deungchon 2(i)-dong, gangseo-gu, seoul, south korea"
"121",126.8882967,37.4938811,"gurojungang-ro 19-gil, guro-dong, guro-gu, seoul, south korea"
"122",126.8872629,37.4995852,"gurojungang-ro 28-gil, guro 5(o)-dong, guro-gu, seoul, south korea"
"123",126.8414148,37.5296287,"woljeong-ro 20-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"124",126.8308325,37.495679,"buil-ro 11-gil, sugung-dong, guro-gu, seoul, south korea"
"125",126.8330298,37.4943019,"buil-ro 15-gil, sugung-dong, guro-gu, seoul, south korea"
"126",126.8528651,37.4937545,"gaebong-ro 17da-gil, gaebong 2(i)-dong, guro-gu, seoul, south korea"
"127",126.8910694,37.45353,"geumha-ro 1-gil, doksan-dong, geumcheon-gu, seoul, south korea"
"128",126.9087504,37.4484721,"geumha-ro 24-gil, siheung 5(o)-dong, geumcheon-gu, seoul, south korea"
"129",126.9001857,37.4687061,"siheung-daero 120-gil, doksan-dong, geumcheon-gu, seoul, south korea"
"130",126.8664435,37.5456576,"mokdongjungangbuk-ro 8-gil, mok-dong, yangcheon-gu, seoul, south korea"
"131",126.8660262,37.5336206,"mokdongjungangseo-ro 7-gil, mok-dong, yangcheon-gu, seoul, south korea"
"132",126.8854768,37.5011055,"gurojungang-ro 34-gil, guro 5(o)-dong, guro-gu, seoul, south korea"
"133",126.8917291,37.5131708,"gyeongin-ro 77-gil, mullae-dong, yeongdeungpo-gu, seoul, south korea"
"134",126.8958567,37.5117485,"gyeongin-ro 80-gil, mullaedong 1(il)-ga, yeongdeungpo-gu, seoul, south korea"
"135",126.8191554,37.4933739,"buil-ro 1-gil, onsu-dong, guro-gu, seoul, south korea"
"136",126.8979388,37.5028744,"daerim-ro 44-gil, daerim-dong, yeongdeungpo-gu, seoul, south korea"
"137",126.9039882,37.4891019,"daerim-ro 7-gil, daerim 2(i)-dong, yeongdeungpo-gu, seoul, south korea"
"138",126.8937309,37.4772941,"nambusunhwan-ro 112-gil, gasan-dong, geumcheon-gu, seoul, south korea"
"139",126.842573,37.5177882,"nambusunhwan-ro 79-gil, sinwol-dong, yangcheon-gu, seoul, south korea"
"140",126.8407678,37.5114184,"nambusunhwan-ro 88-gil, sinjeong-dong, yangcheon-gu, seoul, south korea"
"141",126.8649288,37.5309542,"mokdongjungangseo-ro 8ga-gil, mok-dong, yangcheon-gu, seoul, south korea"
"142",126.8610208,37.5545469,"gonghang-daero 55-gil, deungchon 1(il)-dong, gangseo-gu, seoul, south korea"
"143",126.8635009,37.5539967,"gonghang-daero 59-gil, deungchon 1(il)-dong, gangseo-gu, seoul, south korea"
"144",126.9010869,37.5136747,"gyeongin-ro 90-gil, mullaedong 1(il)-ga, yeongdeungpo-gu, seoul, south korea"
"145",126.8571034,37.5210108,"eunhaengjeong-ro 5-gil, sinjeong 1(il)-dong, yangcheon-gu, seoul, south korea"
"146",126.8560131,37.5220119,"eunhaengjeong-ro 7-gil, sinjeong 4(sa)-dong, yangcheon-gu, seoul, south korea"
"147",126.9059395,37.4915578,"daerim-ro 8-gil, daerim 1(il)-dong, yeongdeungpo-gu, seoul, south korea"
"148",126.8422665,37.5341837,"garogongwon-ro 76ga-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"149",126.8397284,37.5353861,"garogongwon-ro 80-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"150",126.8676048,37.5092286,"mokdongnam-ro 4-gil, sinjeong 7(chil)-dong, yangcheon-gu, seoul, south korea"
"151",126.8432118,37.5284251,"gangseo-ro 5na-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"152",126.8546806,37.5299224,"gangseo-ro 5ra-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"153",127.074078,37.660971,"hangeulbiseong-ro 22-gil, junggye 4(sa)-dong, nowon-gu, seoul, south korea"
"154",126.9243878,37.6185485,"tongil-ro 78-gil, bulgwang-dong, eunpyeong-gu, seoul, south korea"
"155",126.9179892,37.6232305,"tongil-ro 87-gil, galhyeon-dong, eunpyeong-gu, seoul, south korea"
"156",128.5450288,35.9451985,"gwaneumjungang-ro 25-gil, gwaneum-dong, buk-gu, daegu, south korea"
"157",126.8613846,37.533761,"deungchon-ro 5-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"158",126.8127391,37.5638421,"banghwa-daero 21-gil, gangseo-gu, seoul, south korea"
"159",126.8411845,37.5319236,"gangseo-ro 15-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"160",126.8473123,37.5460177,"chorongmaeul-ro 3-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"161",126.848207,37.5401902,"chorongmaeul-ro 8-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"162",126.854067,37.5303471,"gangseo-ro 8-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"163",126.8524601,37.4835476,"gaebong-ro 1-gil, gaebong-dong, guro-gu, seoul, south korea"
"164",126.8585243,37.4928382,"gaebong-ro 20-gil, gaebong 2(i)-dong, guro-gu, seoul, south korea"
"165",126.9223725,37.625885,"tongil-ro 92-gil, bulgwang-dong, eunpyeong-gu, seoul, south korea"
"166",126.9424791,37.5468785,"baekbeom-ro 16-gil, daeheung-dong, mapo-gu, seoul, south korea"
"167",126.9158095,37.5641098,"seongmisan-ro 11-gil, seongsan 1(il)-dong, mapo-gu, seoul, south korea"
"168",126.8183559,37.5557394,"banghwa-daero 6ra-gil, gonghang-dong, gangseo-gu, seoul, south korea"
"169",126.8775021,37.5099305,"gurojungang-ro 42-gil, sindorim-dong, guro-gu, seoul, south korea"
"170",126.8907183,37.4909859,"gurojungang-ro 7-gil, guro 4(sa)-dong, guro-gu, seoul, south korea"
"171",126.8152666,37.5652664,"chowon-ro 16-gil, gangseo-gu, seoul, south korea"
"172",126.8922812,37.5035555,"saemal-ro 18-gil, guro 5(o)-dong, guro-gu, seoul, south korea"
"173",126.8799866,37.5101387,"sindorim-ro 13-gil, sindorim-dong, guro-gu, seoul, south korea"
"174",126.8591417,37.495045,"gaebong-ro 23ga-gil, gaebong-dong, guro-gu, seoul, south korea"
"175",126.9065128,37.4796435,"doksan-ro 108-gil, doksan-dong, geumcheon-gu, seoul, south korea"
"176",126.9076563,37.4609837,"doksan-ro 40-gil, siheung-dong, geumcheon-gu, seoul, south korea"
"177",126.9069122,37.5605809,"seongmisan-ro 1-gil, seongsan 1(il)-dong, mapo-gu, seoul, south korea"
"178",127.026574,37.6201967,"solsaem-ro 65-gil, mia-dong, gangbuk-gu, seoul, south korea"
"179",127.0213621,37.6325048,"suyu-ro 12-gil, suyu 1(il)-dong, gangbuk-gu, seoul, south korea"
"180",126.8929822,37.4925765,"gurojungang-ro 8-gil, guro 4(sa)-dong, guro-gu, seoul, south korea"
"181",126.9103351,37.522696,"gukhoe-daero 56-gil, yeongdeungpo-dong, yeongdeungpo-gu, seoul, south korea"
"182",126.894588,37.5270073,"dangsan-ro 31-gil, dangsan 1(il)-dong, yeongdeungpo-gu, seoul, south korea"
"183",126.8452594,37.4929369,"oryu-ro 8-gil, oryu 2(i)-dong, guro-gu, seoul, south korea"
"184",126.9024339,37.5091895,"dorim-ro 112-gil, yeongdeungpo-gu, seoul, south korea"
"185",126.8889091,37.5155869,"dorim-ro 147-gil, mullaedong 4(sa)-ga, yeongdeungpo-gu, seoul, south korea"
"186",126.9092995,37.4620301,"doksan-ro 50-gil, geumcheon-gu, seoul, south korea"
"187",126.8738458,37.5229444,"mokdongdong-ro 12-gil, yangcheon-gu, seoul, south korea"
"188",126.8715748,37.5165921,"mokdongdong-ro 8-gil, sinjeong-dong, yangcheon-gu, seoul, south korea"
"189",127.0350209,37.6146092,"opaesan-ro 30-gil, songjung-dong, gangbuk-gu, seoul, south korea"
"190",127.0726236,37.6626414,"hangeulbiseong-ro 24-gil, sanggye-dong, nowon-gu, seoul, south korea"
"191",127.0704121,37.6644142,"hangeulbiseong-ro 44-gil, sanggye-dong, nowon-gu, seoul, south korea"
"192",126.8976412,37.5297178,"dangsan-ro 37-gil, dangsandong 4(sa)-ga, yeongdeungpo-gu, seoul, south korea"
"193",126.8595449,37.5200903,"jungang-ro 32-gil, sinjeong 1(il)-dong, yangcheon-gu, seoul, south korea"
"194",126.8571821,37.5195857,"jungang-ro 36-gil, sinjeong 1(il)-dong, yangcheon-gu, seoul, south korea"
"195",126.9028281,37.4993981,"dorim-ro 63-gil, singil-dong, yeongdeungpo-gu, seoul, south korea"
"196",126.8439933,37.5342486,"gangseo-ro 17ga-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"197",126.8497117,37.5345347,"gangseo-ro 18-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"198",126.8616429,37.5247756,"mokdong-ro 19-gil, sinjeong 4(sa)-dong, yangcheon-gu, seoul, south korea"
"199",126.8086469,37.5661523,"gaehwadong-ro 23-gil, banghwa-dong, gangseo-gu, seoul, south korea"
"200",126.8087572,37.5655031,"gaehwadong-ro 25-gil, banghwa-dong, gangseo-gu, seoul, south korea"
"201",126.9193356,37.586362,"gajwa-ro 7-gil, eungam-dong, eunpyeong-gu, seoul, south korea"
"202",126.9232664,37.5763016,"gajaeul-ro 6-gil, namgajwa-dong, seodaemun-gu, seoul, south korea"
"203",126.9601395,37.5673076,"dongnimmun-ro 8-gil, seodaemun-gu, seoul, south korea"
"204",126.8505263,37.5211119,"jungang-ro 45-gil, sinjeong-dong, yangcheon-gu, seoul, south korea"
"205",126.8095916,37.5706654,"yangcheon-ro 14-gil, banghwa-dong, gangseo-gu, seoul, south korea"
"206",126.8140097,37.5716798,"yangcheon-ro 24ga-gil, banghwa 1(il)-dong, gangseo-gu, seoul, south korea"
"207",126.8388639,37.5386981,"gangseo-ro 29-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"208",126.8339001,37.544158,"hwagok-ro 13-gil, gangseo-gu, seoul, south korea"
"209",126.8368861,37.5389674,"hwagok-ro 20-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"210",126.8485417,37.532258,"gomdallae-ro 25-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"211",126.8592013,37.4886029,"gaebong-ro 2-gil, gaebong-dong, guro-gu, seoul, south korea"
"212",126.8521252,37.4855486,"gaebong-ro 3-gil, gaebong-dong, guro-gu, seoul, south korea"
"213",126.9217026,37.5830918,"myongjidae 5-gil, seodaemun-gu, seoul, south korea"
"214",126.9235994,37.5634264,"seongmisan-ro 32-gil, yeonnam-dong, mapo-gu, seoul, south korea"
"215",126.9086457,37.5635576,"seongsan-ro 4-gil, seongsan-dong, mapo-gu, seoul, south korea"
"216",126.8150236,37.5703536,"yangcheon-ro 24-gil, banghwa 1(il)-dong, gangseo-gu, seoul, south korea"
"217",126.8589972,37.4939194,"nambusunhwan-ro 97-gil, gaebong 2(i)-dong, guro-gu, seoul, south korea"
"218",126.8890549,37.4867217,"dorim-ro 12-gil, guro-dong, guro-gu, seoul, south korea"
"219",126.8409483,37.5442091,"hwagok-ro 31-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"220",126.8882575,37.4814612,"uma-gil, garibong-dong, guro-gu, seoul, south korea"
"221",126.8547438,37.5074571,"jungang-ro 15-gil, gocheok 2(i)-dong, guro-gu, seoul, south korea"
"222",126.8377266,37.4962245,"gyeongin-ro 15-gil, oryu-dong, guro-gu, seoul, south korea"
"223",126.905516,37.4661597,"doksan-ro 64-gil, doksan 2(i)-dong, geumcheon-gu, seoul, south korea"
"224",126.9048111,37.4675247,"doksan-ro 70-gil, doksan-dong, geumcheon-gu, seoul, south korea"
"225",126.9146143,37.5465078,"seongji 3-gil, hapjeong-dong, mapo-gu, seoul, south korea"
"226",127.0316406,37.6259244,"opaesan-ro 52-gil, mia-dong, gangbuk-gu, seoul, south korea"
"227",127.0265312,37.635805,"opaesan-ro 67-gil, beon 1(il)-dong, gangbuk-gu, seoul, south korea"
"228",126.8867244,37.4851213,"6 dorim-ro, guro-dong, guro-gu, seoul, south korea"
"229",126.8994452,37.5290259,"dangsan-ro 38-gil, dangsandong 4(sa)-ga, yeongdeungpo-gu, seoul, south korea"
"230",126.9046031,37.5332622,"dangsan-ro 46-gil, dangsandong 6(yuk)-ga, yeongdeungpo-gu, seoul, south korea"
"231",126.9024386,37.480287,"jowonjungang-ro 1-gil, jowon-dong, gwanak-gu, seoul, south korea"
"232",126.9024981,37.4874784,"dorimcheon-ro 21-gil, daerim 2(i)-dong, yeongdeungpo-gu, seoul, south korea"
"233",126.8972947,37.5076045,"dosin-ro 15-gil, dorim-dong, yeongdeungpo-gu, seoul, south korea"
"234",126.9054882,37.4698006,"doksan-ro 78da-gil, doksan-dong, geumcheon-gu, seoul, south korea"
"235",126.8621716,37.5227583,"mokdong-ro 9-gil, sinjeong 4(sa)-dong, yangcheon-gu, seoul, south korea"
"236",126.8646396,37.5383328,"mokdongjungangnam-ro 3ga-gil, mok-dong, yangcheon-gu, seoul, south korea"
"237",127.013997,37.636326,"insubong-ro 56ga-gil, insu-dong, gangbuk-gu, seoul, south korea"
"238",126.908582,37.599575,"galhyeon-ro 1-gil, sinsa-dong, eunpyeong-gu, seoul, south korea"
"239",126.9132712,37.6216341,"galhyeon-ro 33-gil, galhyeon-dong, eunpyeong-gu, seoul, south korea"
"240",126.9034189,37.4949045,"daerim-ro 22-gil, daerim 1(il)-dong, yeongdeungpo-gu, seoul, south korea"
"241",126.8500887,37.5186724,"jungang-ro 47-gil, sinjeong-dong, yangcheon-gu, seoul, south korea"
"242",128.4597064,35.7353395,"nongongjungang-ro 51-gil, nongong-eup, dalseong-gun, daegu, south korea"
"243",126.9048824,37.5092576,"dosin-ro 29-gil, yeongdeungpo-gu, seoul, south korea"
"244",126.8361551,37.5426084,"gangseo-ro 35-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"245",126.8318818,37.5493311,"gangseo-ro 45-gil, gangseo-gu, seoul, south korea"
"246",126.8801704,37.5447404,"mokdongjungang-ro 13na-gil, mok 2(i)-dong, yangcheon-gu, seoul, south korea"
"247",126.851339,37.5331138,"gomdallae-ro 31-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"248",126.8559932,37.5340046,"gomdallae-ro 47-gil, hwagok-dong, gangseo-gu, seoul, south korea"
"249",126.9146049,37.6252706,"galhyeon-ro 41-gil, galhyeon-dong, eunpyeong-gu, seoul, south korea"
"250",126.9198012,37.5740091,"moraenae-ro 15-gil, namgajwa-dong, seodaemun-gu, seoul, south korea"
"251",126.9583898,37.5597105,"bugahyeon-ro 4-gil, bukahyeon-dong, seodaemun-gu, seoul, south korea"
"252",126.8455423,37.5261541,"jungang-ro 55-gil, sinwol-dong, yangcheon-gu, seoul, south korea"
"253",126.819582,37.5725018,"yangcheon-ro 26-gil, gangseo-gu, seoul, south korea"
"254",126.8402943,37.5708471,"yangcheon-ro 49-gil, gayang 1(il)-dong, gangseo-gu, seoul, south korea"
"255",126.8346037,37.5453003,"gangseo-ro 45da-gil, hwagok-dong, gangseo-gu, seoul, south korea"
